hand_number,datetime,players_count,big_blind,small_blind,limps,raises,postflop_players,pot_preflop,SPR_flop,pot_flop,top_card_flop,paired_flop,connected_flop,top_connected_flop,rainbow_flop,two_tone_flop,monotone_flop,straight_chance_flop,flush_chance_flop,SPR_turn,pot_turn,top_card_turn,paired_turn,trips_turn,connected_turn,top_connected_turn,rainbow_turn,two_tone_turn,monotone_turn,straight_chance_turn,flush_chance_turn,nut_changing_turn,SPR_river,pot_river,top_card_river,paired_river,trips_river,connected_river,top_connected_river,rainbow_river,two_tone_river,monotone_river,straight_chance_river,flush_chance_river,nut_changing_river,player_name,reached_showdown,preflop_raiser,table_vpip,position,3bet_freq,PnL,bet_size_flop,raise_size_flop,bettor_flop,raiser_flop,caller_flop,folder_flop,top_card_hand,bottom_card_hand,paired_hand,connected_hand,draw_count_flop,backdoor_flush_flop,backdoor_straight_flop,nut_blocker_flop,unblocker_flop,trash_flop,bluff_flop,semibluff_flop,bluffcatch_flop,value_flop,nuts_flop,bet_size_turn,raise_size_turn,bettor_turn,raiser_turn,caller_turn,folder_turn,draw_count_turn,nut_blocker_turn,unblocker_turn,trash_turn,bluff_turn,semibluff_turn,bluffcatch_turn,value_turn,nuts_turn,improved_hand_turn,bet_size_river,raise_size_river,bettor_river,raiser_river,caller_river,folder_river,nut_blocker_river,unblocker_river,trash_river,bluff_river,bluffcatch_river,value_river,nuts_river,improved_hand_river
256121726161,2025-05-13 05:37:13,7,2.0,1.0,0,2,1,6.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,JohnTravoIta,0,1,0.23529411764705882,1,0.0784313725490196,3.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121728069,2025-05-13 05:37:37,7,2.0,1.0,0,1,2,5.5,19.22909090909091,8.32,10,0,0,0,1,0,0,0,0,12.542067307692308,8.32,10,0,0,1,7,1,0,0,1,0,1,12.542067307692308,8.32,10,1,0,1,7,0,1,0,1,0,1,AAnimeLLove,0,1,0.2708333333333333,1,0.0,-3.91,0.25636363636363635,0.0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
256121728069,2025-05-13 05:37:37,7,2.0,1.0,0,1,2,5.5,19.22909090909091,8.32,10,0,0,0,1,0,0,0,0,12.542067307692308,8.32,10,0,0,1,7,1,0,0,1,0,1,12.542067307692308,8.32,10,1,0,1,7,0,1,0,1,0,1,salih2363,0,0,0.38095238095238093,0,0.0,4.41,0.0,0.0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.4753605769230769,0.0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
256121732008,2025-05-13 05:38:28,7,2.0,1.0,0,1,3,7.300000000000001,13.410958904109588,11.88,10,0,0,0,1,0,0,0,0,8.047979797979798,11.88,10,0,0,1,7,0,1,0,1,0,1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Artiom888,0,1,0.20754716981132076,0,0.018867924528301886,-2.1,0.0,0.0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121732008,2025-05-13 05:38:28,7,2.0,1.0,0,1,3,7.300000000000001,13.410958904109588,11.88,10,0,0,0,1,0,0,0,0,8.047979797979798,11.88,10,0,0,1,7,0,1,0,1,0,1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,oledgyk,0,0,0.30434782608695654,1,0.0,7.49,0.3136986301369863,0.0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.4646464646464646,0.0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121732008,2025-05-13 05:38:28,7,2.0,1.0,0,1,3,7.300000000000001,13.410958904109588,11.88,10,0,0,0,1,0,0,0,0,8.047979797979798,11.88,10,0,0,1,7,0,1,0,1,0,1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,salih2363,0,0,0.4090909090909091,0,0.0,-4.390000000000001,0.0,0.0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121736250,2025-05-13 05:39:23,7,2.0,1.0,0,1,1,2.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,oledgyk,0,1,0.3333333333333333,1,0.0,1.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121737273,2025-05-13 05:39:37,7,2.0,1.0,1,1,1,2.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,AAnimeLLove,0,1,0.27450980392156865,1,0.0,1.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121738745,2025-05-13 05:39:56,7,2.0,1.0,0,1,2,5.0,20.669999999999998,5.0,14,0,0,0,0,1,0,0,0,20.669999999999998,10.0,14,0,0,0,0,0,1,0,0,0,0,10.084999999999999,19.46,14,0,0,0,0,0,0,1,1,1,1,AAnimeLLove,1,1,0.28846153846153844,0,0.0,9.73,0.0,0.0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0
256121738745,2025-05-13 05:39:56,7,2.0,1.0,0,1,2,5.0,20.669999999999998,5.0,14,0,0,0,0,1,0,0,0,20.669999999999998,10.0,14,0,0,0,0,0,1,0,0,0,0,10.084999999999999,19.46,14,0,0,0,0,0,0,1,1,1,1,oledgyk,1,0,0.34615384615384615,1,0.0,-9.73,0.0,0.0,0,0,0,0,7,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5,0.0,1,0,0,0,9,0,0,0,0,1,0,0,0,1,0.47300000000000003,0.0,1,0,0,0,1,0,0,1,0,0,0,0
256121745635,2025-05-13 05:41:25,7,2.0,1.0,1,1,1,3.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Tocmihail,0,1,0.15217391304347827,1,0.043478260869565216,2.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121746986,2025-05-13 05:41:43,8,2.0,1.0,1,1,3,13.5,8.192962962962964,13.5,5,0,1,3,0,1,0,1,0,8.192962962962964,26.33,5,1,0,1,3,0,1,0,1,0,1,3.957083175085454,51.349999999999994,13,1,0,1,3,0,1,0,1,0,1,AAnimeLLove,1,0,0.2962962962962963,1,0.0,28.424999999999997,0.0,0.0,0,0,0,0,13,12,0,1,9,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,9,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,1
256121746986,2025-05-13 05:41:43,8,2.0,1.0,1,1,3,13.5,8.192962962962964,13.5,5,0,1,3,0,1,0,1,0,8.192962962962964,26.33,5,1,0,1,3,0,1,0,1,0,1,3.957083175085454,51.349999999999994,13,1,0,1,3,0,1,0,1,0,1,Tocmihail,0,1,0.1702127659574468,0,0.0425531914893617,-4.0,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
256121746986,2025-05-13 05:41:43,8,2.0,1.0,1,1,3,13.5,8.192962962962964,13.5,5,0,1,3,0,1,0,1,0,8.192962962962964,26.33,5,1,0,1,3,0,1,0,1,0,1,3.957083175085454,51.349999999999994,13,1,0,1,3,0,1,0,1,0,1,salih2363,1,0,0.4444444444444444,0,0.0,-22.924999999999997,0.0,0.0,0,0,0,0,7,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4751851851851852,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.47512343334599316,0.0,1,0,0,0,0,0,0,0,1,0,0,0
256121753975,2025-05-13 05:43:14,8,2.0,1.0,1,1,2,9.5,10.130526315789472,9.5,8,0,1,4,0,1,0,0,0,10.130526315789472,9.5,14,0,0,1,4,0,1,0,1,0,1,10.130526315789472,9.5,14,0,0,1,4,0,1,0,1,0,0,Tocmihail,0,1,0.1875,1,0.041666666666666664,-4.0,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
256121753975,2025-05-13 05:43:14,8,2.0,1.0,1,1,2,9.5,10.130526315789472,9.5,8,0,1,4,0,1,0,0,0,10.130526315789472,9.5,14,0,0,1,4,0,1,0,1,0,1,10.130526315789472,9.5,14,0,0,1,4,0,1,0,1,0,0,salih2363,0,0,0.4642857142857143,0,0.0,5.5,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.47526315789473683,0.0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
256121756904,2025-05-13 05:43:52,8,2.0,1.0,0,2,1,5.9,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,AAnimeLLove,0,1,0.30357142857142855,1,0.017857142857142856,3.7,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121758360,2025-05-13 05:44:12,8,2.0,1.0,0,2,1,6.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Joker007r,0,1,0.25,1,0.2,4.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121760780,2025-05-13 05:44:44,8,2.0,1.0,0,2,1,5.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Tocmihail,0,1,0.21568627450980393,1,0.058823529411764705,3.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121763924,2025-05-13 05:45:25,8,2.0,1.0,1,1,2,9.5,10.488947368421051,9.5,7,0,1,4,0,1,0,1,0,10.488947368421051,9.5,7,1,0,1,4,0,1,0,1,0,1,10.488947368421051,9.5,12,1,0,1,4,0,1,0,1,0,1,Tocmihail,0,1,0.23076923076923078,1,0.057692307692307696,-4.0,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
256121763924,2025-05-13 05:45:25,8,2.0,1.0,1,1,2,9.5,10.488947368421051,9.5,7,0,1,4,0,1,0,1,0,10.488947368421051,9.5,7,1,0,1,4,0,1,0,1,0,1,10.488947368421051,9.5,12,1,0,1,4,0,1,0,1,0,1,salih2363,1,0,0.4375,0,0.0,5.5,0.0,0.0,0,0,0,0,14,2,0,0,8,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
256121767136,2025-05-13 05:46:07,8,2.0,1.0,0,1,1,2.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Joker007r,0,1,0.2608695652173913,1,0.17391304347826086,1.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121768333,2025-05-13 05:46:23,8,2.0,1.0,1,1,2,8.5,12.358823529411765,8.5,12,0,0,0,1,0,0,0,0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,AAnimeLLove,0,1,0.29508196721311475,1,0.01639344262295082,5.0,0.2564705882352941,0.0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121768333,2025-05-13 05:46:23,8,2.0,1.0,1,1,2,8.5,12.358823529411765,8.5,12,0,0,0,1,0,0,0,0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,salih2363,0,0,0.4411764705882353,0,0.0,-3.5,0.0,0.0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121771136,2025-05-13 05:46:59,8,2.0,1.0,0,1,2,6.5,14.923076923076923,6.5,14,0,0,0,1,0,0,0,0,14.923076923076923,6.5,14,0,0,1,8,1,0,0,1,0,1,14.923076923076923,6.5,14,0,0,1,9,0,1,0,1,0,0,Joker007r,1,1,0.28,1,0.16,3.5,0.0,0.0,0,0,0,0,13,11,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0
256121771136,2025-05-13 05:46:59,8,2.0,1.0,0,1,2,6.5,14.923076923076923,6.5,14,0,0,0,1,0,0,0,0,14.923076923076923,6.5,14,0,0,1,8,1,0,0,1,0,1,14.923076923076923,6.5,14,0,0,1,9,0,1,0,1,0,0,WhatAFuuuuu,1,0,0.1111111111111111,0,0.0,-3.0,0.0,0.0,0,0,0,0,12,11,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0
256121774999,2025-05-13 05:47:51,8,2.0,1.0,0,0,1,1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Joker007r,0,0,0.2692307692307692,1,0.15384615384615385,0.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121776708,2025-05-13 05:48:14,8,2.0,1.0,0,1,1,2.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Tocmihail,0,1,0.22807017543859648,1,0.05263157894736842,1.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121777521,2025-05-13 05:48:25,8,2.0,1.0,0,2,1,5.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Joker007r,0,1,0.2857142857142857,1,0.17857142857142858,3.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121779670,2025-05-13 05:48:54,8,2.0,1.0,0,1,2,6.0,16.166666666666668,11.7,9,0,1,9,0,1,0,1,0,8.047008547008549,11.7,9,1,0,1,9,0,1,0,1,0,1,8.047008547008549,28.37,13,1,0,1,9,0,1,0,1,0,1,Artiom888,1,0,0.17142857142857143,1,0.014285714285714285,14.185,0.47500000000000003,0.0,1,0,0,0,13,7,0,0,8,0,1,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,8,1,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,1
256121779670,2025-05-13 05:48:54,8,2.0,1.0,0,1,2,6.0,16.166666666666668,11.7,9,0,1,9,0,1,0,1,0,8.047008547008549,11.7,9,1,0,1,9,0,1,0,1,0,1,8.047008547008549,28.37,13,1,0,1,9,0,1,0,1,0,1,Tocmihail,1,1,0.23728813559322035,0,0.05084745762711865,-14.185,0.0,0.0,0,0,1,0,12,11,0,1,4,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0.7123931623931625,0.0,1,0,0,0,1,0,0,1,0,0,0,0
256121784378,2025-05-13 05:49:58,8,2.0,1.0,1,1,2,10.5,9.385714285714286,10.5,7,1,1,7,1,0,0,0,0,9.385714285714286,10.5,7,1,0,1,7,0,1,0,0,0,0,9.385714285714286,10.5,7,1,1,1,7,0,1,0,0,0,0,AAnimeLLove,1,1,0.2835820895522388,0,0.014925373134328358,5.5,0.0,0.0,0,0,0,0,13,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0
256121784378,2025-05-13 05:49:58,8,2.0,1.0,1,1,2,10.5,9.385714285714286,10.5,7,1,1,7,1,0,0,0,0,9.385714285714286,10.5,7,1,0,1,7,0,1,0,0,0,0,9.385714285714286,10.5,7,1,1,1,7,0,1,0,0,0,0,salih2363,0,0,0.4,1,0.0,-5.0,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
256121788688,2025-05-13 05:50:57,8,2.0,1.0,0,1,1,2.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Joker007r,0,1,0.2903225806451613,1,0.16129032258064516,1.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121790388,2025-05-13 05:51:20,8,2.0,1.0,0,1,3,10.5,9.1,10.5,10,0,1,10,0,1,0,1,0,9.1,42.019999999999996,10,0,0,1,10,0,0,1,1,1,1,2.2917658257972398,96.19999999999999,10,1,0,1,10,0,0,1,1,1,1,Joker007r,1,1,0.3125,0,0.15625,50.349999999999994,0.0,0.0,0,0,0,0,14,3,0,0,9,0,1,1,0,0,0,1,0,0,0,1.500952380952381,0.0,1,0,0,0,15,1,0,0,0,0,0,0,1,1,0.6446930033317468,0.0,1,0,0,0,1,0,0,0,0,0,1,0
256121790388,2025-05-13 05:51:20,8,2.0,1.0,0,1,3,10.5,9.1,10.5,10,0,1,10,0,1,0,1,0,9.1,42.019999999999996,10,0,0,1,10,0,0,1,1,1,1,2.2917658257972398,96.19999999999999,10,1,0,1,10,0,0,1,1,1,1,Tocmihail,0,0,0.24193548387096775,1,0.04838709677419355,-45.849999999999994,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1
256121790388,2025-05-13 05:51:20,8,2.0,1.0,0,1,3,10.5,9.1,10.5,10,0,1,10,0,1,0,1,0,9.1,42.019999999999996,10,0,0,1,10,0,0,1,1,1,1,2.2917658257972398,96.19999999999999,10,1,0,1,10,0,0,1,1,1,1,salih2363,0,0,0.40476190476190477,0,0.0,-3.0,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
256121793925,2025-05-13 05:52:09,8,2.0,1.0,0,2,2,23.0,4.045217391304348,38.28,13,0,0,0,0,1,0,0,0,2.2309299895506793,38.28,14,0,0,1,14,0,0,1,0,1,1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,JohnTravoIta,0,1,0.20270270270270271,0,0.06756756756756757,19.64,0.33217391304347826,0.0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.33725182863113895,0.0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121793925,2025-05-13 05:52:09,8,2.0,1.0,0,2,2,23.0,4.045217391304348,38.28,13,0,0,0,0,1,0,0,0,2.2309299895506793,38.28,14,0,0,1,14,0,0,1,0,1,1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Joker007r,0,0,0.3333333333333333,1,0.15151515151515152,-18.64,0.0,0.0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
