hand_number,datetime,players_count,big_blind,small_blind,limps,raises,postflop_players,pot_preflop,SPR_flop,pot_flop,top_card_flop,paired_flop,connected_flop,top_connected_flop,rainbow_flop,two_tone_flop,monotone_flop,straight_chance_flop,flush_chance_flop,SPR_turn,pot_turn,top_card_turn,paired_turn,trips_turn,connected_turn,top_connected_turn,rainbow_turn,two_tone_turn,monotone_turn,straight_chance_turn,flush_chance_turn,nut_changing_turn,SPR_river,pot_river,top_card_river,paired_river,trips_river,connected_river,top_connected_river,rainbow_river,two_tone_river,monotone_river,straight_chance_river,flush_chance_river,nut_changing_river,player_name,reached_showdown,preflop_raiser,table_vpip,position,3bet_freq,PnL,bet_size_flop,raise_size_flop,bettor_flop,raiser_flop,caller_flop,folder_flop,top_card_hand,bottom_card_hand,paired_hand,connected_hand,draw_count_flop,backdoor_flush_flop,backdoor_straight_flop,nut_blocker_flop,unblocker_flop,trash_flop,bluff_flop,semibluff_flop,bluffcatch_flop,value_flop,nuts_flop,bet_size_turn,raise_size_turn,bettor_turn,raiser_turn,caller_turn,folder_turn,draw_count_turn,nut_blocker_turn,unblocker_turn,trash_turn,bluff_turn,semibluff_turn,bluffcatch_turn,value_turn,nuts_turn,improved_hand_turn,bet_size_river,raise_size_river,bettor_river,raiser_river,caller_river,folder_river,nut_blocker_river,unblocker_river,trash_river,bluff_river,bluffcatch_river,value_river,nuts_river,improved_hand_river
256121656402,2025-05-13 05:22:22,3,2.0,1.0,0,0,1,1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,JohnTravoIta,0,0,0.14,1,0.02,0.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121657036,2025-05-13 05:22:30,3,2.0,1.0,0,1,2,6.0,16.166666666666668,6.0,13,0,1,4,0,1,0,0,0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Artiom888,0,0,0.23076923076923078,1,0.057692307692307696,-3.0,0.0,0.0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121657036,2025-05-13 05:22:30,3,2.0,1.0,0,1,2,6.0,16.166666666666668,6.0,13,0,1,4,0,1,0,0,0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,JohnTravoIta,0,1,0.1568627450980392,0,0.0196078431372549,3.0,0.25,0.0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121660371,2025-05-13 05:23:12,3,2.0,1.0,0,1,1,2.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Artiom888,0,1,0.2358490566037736,1,0.05660377358490566,1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121662036,2025-05-13 05:23:33,4,2.0,1.0,0,0,1,1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,oledgyk,0,0,0.0,1,0.0,0.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121662992,2025-05-13 05:23:45,5,2.0,1.0,0,0,3,3.0,26.388333333333335,6.0,11,0,0,0,1,0,0,0,0,16.333333333333332,22.060000000000002,11,1,0,0,0,0,1,0,0,0,1,4.078422484134179,62.06,11,1,0,0,0,0,0,1,0,1,1,JohnTravoIta,1,0,0.14814814814814814,0,0.018518518518518517,0.5,0.0,0.0,0,0,1,0,11,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.3383333333333332,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.9066183136899364,0,1,0,0,0,0,0,0,0,0,1,0
256121662992,2025-05-13 05:23:45,5,2.0,1.0,0,0,3,3.0,26.388333333333335,6.0,11,0,0,0,1,0,0,0,0,16.333333333333332,22.060000000000002,11,1,0,0,0,0,1,0,0,0,1,4.078422484134179,62.06,11,1,0,0,0,0,0,1,0,1,1,oledgyk,1,0,0.5,0,0.0,0.5,0.5,0.0,1,0,0,0,11,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3133333333333333,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.23798730734360832,0.0,1,0,1,0,0,0,0,0,0,0,1,0
256121662992,2025-05-13 05:23:45,5,2.0,1.0,0,0,3,3.0,26.388333333333335,6.0,11,0,0,0,1,0,0,0,0,16.333333333333332,22.060000000000002,11,1,0,0,0,0,1,0,0,0,1,4.078422484134179,62.06,11,1,0,0,0,0,0,1,0,1,1,salih2363,0,0,0.0,1,0.0,-1.0,0.0,0.0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
256121671628,2025-05-13 05:25:36,6,2.0,1.0,1,1,2,10.0,9.7,10.0,8,0,0,0,1,0,0,1,0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Artiom888,0,1,0.24107142857142858,1,0.05357142857142857,-4.0,0.0,0.0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121671628,2025-05-13 05:25:36,6,2.0,1.0,1,1,2,10.0,9.7,10.0,8,0,0,0,1,0,0,1,0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,JohnTravoIta,0,0,0.16363636363636364,0,0.01818181818181818,6.0,0.475,0.0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121676263,2025-05-13 05:26:36,7,2.0,1.0,0,0,1,1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,RoadPumpkin,0,0,0.20833333333333334,1,0.0,0.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121677269,2025-05-13 05:26:49,8,2.0,1.0,0,1,1,2.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,AAnimeLLove,0,1,0.16666666666666666,1,0.0,1.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121678634,2025-05-13 05:27:07,8,2.0,1.0,0,2,1,6.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,JohnTravoIta,0,1,0.1724137931034483,1,0.034482758620689655,4.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121680548,2025-05-13 05:27:31,9,2.0,1.0,0,2,1,6.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,JohnTravoIta,0,1,0.1864406779661017,1,0.05084745762711865,4.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121683014,2025-05-13 05:28:02,9,2.0,1.0,1,0,2,2.5,30.266000000000002,2.5,13,0,0,0,0,1,0,0,0,30.266000000000002,2.5,13,0,0,0,0,0,1,0,1,0,1,30.266000000000002,2.5,13,0,0,0,0,0,1,0,1,0,0,Artiom888,1,0,0.22131147540983606,0,0.04918032786885246,1.5,0.0,0.0,0,0,0,0,14,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0
256121683014,2025-05-13 05:28:02,9,2.0,1.0,1,0,2,2.5,30.266000000000002,2.5,13,0,0,0,0,1,0,0,0,30.266000000000002,2.5,13,0,0,0,0,0,1,0,1,0,1,30.266000000000002,2.5,13,0,0,0,0,0,1,0,1,0,0,salih2363,0,0,0.2857142857142857,1,0.0,-1.0,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
256121685285,2025-05-13 05:28:32,9,2.0,1.0,0,2,1,6.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,RoadPumpkin,0,1,0.20754716981132076,1,0.018867924528301886,4.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121688387,2025-05-13 05:29:12,9,2.0,1.0,1,0,2,2.5,29.866000000000003,5.5,14,0,1,14,0,1,0,1,0,13.302727272727275,10.5,14,0,0,1,14,0,1,0,1,0,0,6.73,14.5,14,0,0,1,14,0,1,0,1,0,0,oledgyk,0,0,0.29411764705882354,0,0.11764705882352941,-7.0,0.6,0.0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.45454545454545453,0.0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1
256121688387,2025-05-13 05:29:12,9,2.0,1.0,1,0,2,2.5,29.866000000000003,5.5,14,0,1,14,0,1,0,1,0,13.302727272727275,10.5,14,0,0,1,14,0,1,0,1,0,0,6.73,14.5,14,0,0,1,14,0,1,0,1,0,0,salih2363,1,0,0.3333333333333333,1,0.0,7.5,0.0,0.0,0,0,1,0,14,11,0,0,8,0,1,1,0,0,0,0,0,1,0,0.0,0.0,0,0,1,0,8,1,0,0,0,0,0,1,0,0,0.19047619047619047,0.0,1,0,0,0,1,0,0,0,0,1,0,0
256121691777,2025-05-13 05:29:55,9,2.0,1.0,0,1,1,2.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,alexnem98,0,1,0.21875,1,0.0625,1.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121693625,2025-05-13 05:30:18,9,2.0,1.0,1,1,1,3.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Artiom888,0,1,0.22137404580152673,1,0.04580152671755725,2.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121695673,2025-05-13 05:30:44,9,2.0,1.0,0,1,2,5.5,18.454545454545453,13.34,11,0,1,11,0,1,0,0,0,7.314842578710644,13.34,11,0,0,1,11,0,1,0,0,0,0,7.314842578710644,20.439999999999998,11,0,0,1,11,0,1,0,1,0,1,JohnTravoIta,0,1,0.18461538461538463,1,0.046153846153846156,-9.969999999999999,0.7127272727272728,0.0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1
256121695673,2025-05-13 05:30:44,9,2.0,1.0,0,1,2,5.5,18.454545454545453,13.34,11,0,1,11,0,1,0,0,0,7.314842578710644,13.34,11,0,0,1,11,0,1,0,0,0,0,7.314842578710644,20.439999999999998,11,0,0,1,11,0,1,0,1,0,1,RoadPumpkin,1,0,0.21052631578947367,0,0.017543859649122806,10.469999999999999,0.0,0.0,0,0,1,0,11,9,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2661169415292354,0.0,1,0,0,0,1,0,0,0,0,1,0,0
256121702038,2025-05-13 05:32:05,9,2.0,1.0,0,1,1,2.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,JohnTravoIta,0,1,0.19696969696969696,1,0.045454545454545456,1.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121703567,2025-05-13 05:32:25,9,2.0,1.0,0,1,1,2.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,alexnem98,0,1,0.2222222222222222,1,0.05555555555555555,1.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121705436,2025-05-13 05:32:49,9,2.0,1.0,0,1,3,7.5,10.368,7.5,13,0,0,0,1,0,0,0,0,10.368,21.75,13,0,0,0,0,0,1,0,1,0,1,3.247586206896552,97.75,13,1,0,0,0,0,1,0,1,0,1,AAnimeLLove,0,1,0.19047619047619047,1,0.023809523809523808,-47.625,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1
256121705436,2025-05-13 05:32:49,9,2.0,1.0,0,1,3,7.5,10.368,7.5,13,0,0,0,1,0,0,0,0,10.368,21.75,13,0,0,0,0,0,1,0,1,0,1,3.247586206896552,97.75,13,1,0,0,0,0,1,0,1,0,1,Tocmihail,0,0,0.14,0,0.04,-2.5,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
256121705436,2025-05-13 05:32:49,9,2.0,1.0,0,1,3,7.5,10.368,7.5,13,0,0,0,1,0,0,0,0,10.368,21.75,13,0,0,0,0,0,1,0,1,0,1,3.247586206896552,97.75,13,1,0,0,0,0,1,0,1,0,1,salih2363,1,0,0.3333333333333333,0,0.0,50.125,0.0,0.0,0,0,0,0,13,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0.95,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.7471264367816093,0.0,1,0,0,0,1,0,0,0,0,0,1,1
256121710427,2025-05-13 05:33:53,9,2.0,1.0,0,1,3,8.0,11.8125,8.0,12,0,1,12,1,0,0,1,0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Artiom888,0,0,0.2222222222222222,0,0.041666666666666664,-2.5,0.0,0.0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121710427,2025-05-13 05:33:53,9,2.0,1.0,0,1,3,8.0,11.8125,8.0,12,0,1,12,1,0,0,1,0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,artemxxl,0,0,0.23880597014925373,1,0.04477611940298507,-2.5,0.0,0.0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121710427,2025-05-13 05:33:53,9,2.0,1.0,0,1,3,8.0,11.8125,8.0,12,0,1,12,1,0,0,1,0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,oledgyk,0,1,0.25,0,0.0625,5.5,0.633125,0.0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121713367,2025-05-13 05:34:31,9,2.0,1.0,1,1,3,6.5,15.076923076923077,6.5,10,0,0,0,1,0,0,0,0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,AAnimeLLove,0,0,0.20224719101123595,0,0.02247191011235955,-2.0,0.0,0.0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121713367,2025-05-13 05:34:31,9,2.0,1.0,1,1,3,6.5,15.076923076923077,6.5,10,0,0,0,1,0,0,0,0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,RoadPumpkin,0,1,0.20967741935483872,0,0.016129032258064516,4.5,0.26615384615384613,0.0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121713367,2025-05-13 05:34:31,9,2.0,1.0,1,1,3,6.5,15.076923076923077,6.5,10,0,0,0,1,0,0,0,0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,salih2363,0,0,0.35294117647058826,1,0.0,-2.0,0.0,0.0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121716203,2025-05-13 05:35:06,9,2.0,1.0,0,1,2,5.0,19.5,7.57,10,0,0,0,1,0,0,0,0,12.71003963011889,18.36,10,0,0,1,8,0,1,0,1,0,1,4.946623093681917,18.36,13,0,0,1,8,0,1,0,1,0,1,AAnimeLLove,0,1,0.21978021978021978,0,0.02197802197802198,9.18,0.257,0.0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.712681638044914,0.0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.4248366013071896,0.0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
256121716203,2025-05-13 05:35:06,9,2.0,1.0,0,1,2,5.0,19.5,7.57,10,0,0,0,1,0,0,0,0,12.71003963011889,18.36,10,0,0,1,8,0,1,0,1,0,1,4.946623093681917,18.36,13,0,0,1,8,0,1,0,1,0,1,oledgyk,0,0,0.2647058823529412,1,0.058823529411764705,-9.18,0.0,0.0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
256121723560,2025-05-13 05:36:39,9,2.0,1.0,1,1,1,3.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,JohnTravoIta,0,1,0.19444444444444445,1,0.041666666666666664,2.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121726161,2025-05-13 05:37:13,7,2.0,1.0,0,2,1,6.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,JohnTravoIta,0,1,0.2054794520547945,1,0.0547945205479452,3.5,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256121728069,2025-05-13 05:37:37,7,2.0,1.0,0,1,2,5.5,19.22909090909091,8.32,10,0,0,0,1,0,0,0,0,12.542067307692308,8.32,10,0,0,1,7,1,0,0,1,0,1,12.542067307692308,8.32,10,1,0,1,7,0,1,0,1,0,1,AAnimeLLove,0,1,0.22772277227722773,1,0.019801980198019802,-3.91,0.25636363636363635,0.0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
